tBodyAcc-mean()-Z,"tBodyAcc-arCoeff()-X,2","tBodyAcc-arCoeff()-Y,1",tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,"tBodyAccJerk-arCoeff()-X,2","tBodyAccJerk-arCoeff()-Y,1","tBodyAccJerk-arCoeff()-Y,3","tBodyAccJerk-arCoeff()-Z,1","tBodyGyro-arCoeff()-Z,3",tBodyGyroJerk-mean()-Y,tBodyGyroJerk-max()-Y,"tBodyGyroJerk-arCoeff()-Y,3","tBodyGyroJerk-arCoeff()-Z,2","tBodyGyroJerk-arCoeff()-Z,3",tBodyAccMag-min(),tGravityAccMag-arCoeff()3,tBodyAccJerkMag-min(),tBodyGyroMag-std(),tBodyGyroMag-energy(),tBodyGyroJerkMag-arCoeff()3,fBodyAcc-min()-X,fBodyAcc-min()-Z,fBodyAcc-maxInds-X,fBodyAcc-maxInds-Z,"fBodyAcc-bandsEnergy()-25,32","fBodyAcc-bandsEnergy()-57,64","fBodyAcc-bandsEnergy()-25,32.1","fBodyAcc-bandsEnergy()-41,48.1","fBodyAcc-bandsEnergy()-25,48.1","fBodyAcc-bandsEnergy()-49,56.2","fBodyAcc-bandsEnergy()-49,64.2",fBodyAccJerk-min()-Y,fBodyAccJerk-min()-Z,fBodyAccJerk-skewness()-X,fBodyAccJerk-skewness()-Z,"fBodyAccJerk-bandsEnergy()-57,64","fBodyAccJerk-bandsEnergy()-49,64","fBodyAccJerk-bandsEnergy()-25,48","fBodyAccJerk-bandsEnergy()-49,64.1","fBodyAccJerk-bandsEnergy()-41,48.2","fBodyAccJerk-bandsEnergy()-49,64.2",fBodyGyro-min()-Y,"fBodyGyro-bandsEnergy()-49,64.1",fBodyBodyAccJerkMag-iqr(),fBodyBodyAccJerkMag-entropy(),fBodyBodyGyroMag-mean(),fBodyBodyGyroJerkMag-min(),fBodyBodyGyroJerkMag-meanFreq(),"angle(tBodyAccMean,gravity)",Activity,Activity_dynamic
-0.12260488,0.24704829,-0.16432135,0.13702174,0.082137586,0.063178688,-0.14032478,0.38783433,-0.51443947,0.034634321,0.0017864327,-0.67589193,-0.040198563,0.059820101,-0.12474009,-0.41435217,0.0086763289,-0.72603042,-0.24476526,-0.6350679,-0.13871438,-0.84035792,-0.88425323,-0.80645161,-0.76923077,-0.83952215,-0.99638392,-0.92851733,-0.87607875,-0.90672598,-0.93164886,-0.94434288,-0.96616257,-0.90281776,-0.24873973,-0.46571345,-0.9990755,-0.91572638,-0.84255551,-0.83942192,-0.95624439,-0.90277286,-0.98319916,-0.98815656,-0.50681098,0.18884267,-0.32213969,-0.82376715,0.36536391,-0.050889521,WALKING,0
-0.09644459,-0.085921718,-0.028707674,0.077585034,0.022268033,0.19509971,-0.13756236,-0.088153547,0.040377841,-0.1042241,-0.045963592,-0.99234405,-0.085050011,0.1838632,0.024376812,-0.98902436,0.25309041,-0.98009974,-0.96459235,-0.99917224,0.3032742,-0.99432537,-0.98970289,-1.0,-1.0,-0.99983302,-0.99999545,-0.99965478,-0.99972343,-0.99951873,-0.9997228,-0.99979389,-0.99917675,-0.99329454,-0.37656424,-0.49450927,-0.99999949,-0.99994494,-0.99973279,-0.99966192,-0.9996237,-0.99958945,-0.99658794,-0.99995352,-0.98759581,-1.0,-0.96933355,-0.98977618,0.19497318,0.061970189,STANDING,4
-0.089114259,0.11896387,-0.13507095,-0.031042339,-0.11011071,0.11229524,-0.25607519,0.20291389,-0.11177257,0.094579989,-0.12194508,-0.61725986,0.081829454,0.19199673,0.14357768,-0.80560215,-0.037899391,-0.58390432,-0.4595942,-0.80701771,-0.23710601,-0.39248999,-0.59602285,-0.80645161,-0.76923077,-0.84823622,-0.94128697,-0.87463906,-0.79950361,-0.86707856,-0.87537668,-0.88802242,-0.75579833,-0.77357834,0.072904678,-0.48162772,-0.92652023,-0.93521186,-0.69091968,-0.8976067,-0.87250505,-0.82360187,-0.85598589,-0.93652842,-0.38682127,0.36652899,-0.42944385,-0.76306695,0.0057272866,0.58449943,WALKING_DOWNSTAIRS,2
-0.16072222,0.68237202,-0.28483604,0.17558038,0.0054675526,0.50629226,-0.32972121,0.15519574,-0.60340258,-0.080297038,-0.13240202,-0.78621359,-0.045758131,0.11243717,-0.098987533,-0.60364038,-0.44816666,-0.58925832,-0.21408046,-0.54644631,0.25901409,-0.91131605,-0.89547668,-0.80645161,-0.92307692,-0.78327588,-0.99355268,-0.90446861,-0.90552346,-0.91265214,-0.99366289,-0.99301441,-0.84821735,-0.93687897,-0.079540723,-0.23324146,-0.99430744,-0.96803735,-0.7861667,-0.94440097,-0.96917379,-0.99395998,-0.76343512,-0.97057809,-0.36765938,0.26256411,-0.44495793,-0.88679126,-0.065574235,0.11468645,WALKING_UPSTAIRS,1
-0.10679478,-0.043368283,0.35111415,0.068914404,0.009587818,0.32180613,0.11521856,-0.047666288,0.13036302,0.20873574,-0.03595007,-0.9381244,-0.14506049,0.13946116,0.6490407,-0.99351593,0.17191834,-0.9785717,-0.95142791,-0.99949743,-0.13901596,-0.99216635,-0.99187331,-1.0,0.53846154,-0.99929302,-0.99999186,-0.9997696,-0.99963063,-0.99966018,-0.99962875,-0.99973205,-0.98517131,-0.96016902,-0.55604265,-0.52894167,-0.99985514,-0.9996611,-0.99887177,-0.99989906,-0.99897259,-0.99929599,-0.9921688,-0.99991524,-0.97645722,-0.82851565,-0.95444752,-0.93927788,-0.18127573,-0.9459555,LAYING,3
-0.23036597,0.30832942,0.034818651,-0.013860551,0.25094682,0.21095251,-0.01221413,0.23627202,-0.39490157,-0.25304994,-0.17112621,-0.81959938,0.19870975,0.14781422,0.081924745,-0.72524433,-0.37977782,-0.46204815,-0.22530063,-0.51628888,-0.080839996,-0.60387021,-0.75493886,-0.74193548,-0.69230769,-0.73068569,-0.9521639,-0.66852346,-0.56286416,-0.64211159,-0.90201408,-0.8727444,-0.75760841,-0.98204361,0.30884884,-0.27888409,-0.93106108,-0.8991119,-0.50808852,-0.78744738,-0.94412297,-0.88131296,-0.67471146,-0.91331694,-0.40729667,0.40927606,-0.3918254,-0.77538148,0.018474924,0.16462117,WALKING_UPSTAIRS,1
-0.11248075,0.24439668,0.068736511,0.079382178,0.018074936,0.17006781,-0.029472423,0.03516782,0.14167245,0.40616916,-0.034154479,-0.98921351,0.28371017,-0.3010539,0.37593376,-0.99067158,0.23125675,-0.98139355,-0.96200255,-0.99887868,-0.31015679,-0.99115285,-0.98581344,-1.0,-1.0,-0.99972863,-0.99995102,-0.99951364,-0.99906277,-0.99941212,-0.99961985,-0.99968921,-0.95610657,-0.96843841,-0.3721575,-0.44991125,-0.99995621,-0.99989026,-0.9997536,-0.99931627,-0.99940401,-0.99936947,-0.99425503,-0.99984456,-0.97371451,-1.0,-0.97041044,-0.99475667,0.10351395,0.0065109864,LAYING,3
-0.17070247,-0.049052796,-0.17141972,0.08199055,0.016083392,0.29355093,-0.13469548,0.060803597,0.081653763,0.085975774,-0.036450367,-0.99140503,0.12075337,-0.20770015,-0.12998901,-0.9822278,-0.030394975,-0.97941567,-0.93281774,-0.99795494,0.078555035,-0.99169962,-0.99316296,-1.0,-1.0,-0.99982318,-0.99988828,-0.9996959,-0.99969657,-0.99970506,-0.99881397,-0.99865359,-0.99225975,-0.97510774,-0.26971218,-0.46462742,-0.9999376,-0.99992722,-0.99985221,-0.99968155,-0.9995437,-0.9995339,-0.99984535,-0.99997143,-0.98642055,-1.0,-0.96335975,-0.9972553,0.28261443,0.0088737292,STANDING,4
-0.11949073,-0.13228625,-0.073988981,0.086786351,0.05568018,-0.24688951,-0.071217015,0.26487327,-0.053369937,0.28972842,-0.016764034,-0.98177344,0.23284777,-0.27498587,0.021210206,-0.96266087,-0.077991719,-0.94909873,-0.91161153,-0.99627596,-0.21161999,-0.97987335,-0.97905943,-1.0,-1.0,-0.99955208,-0.99985473,-0.99926026,-0.99787803,-0.9988236,-0.99892966,-0.99915414,-0.97984483,-0.99352683,-0.49354163,-0.33828652,-0.99999886,-0.99960308,-0.99949335,-0.99834166,-0.99834497,-0.99802576,-0.94473292,-0.99891049,-0.95585414,-0.79890145,-0.93806069,-0.97721124,-0.10178853,0.0057198038,STANDING,4
-0.13255126,-0.0068459159,0.047057161,0.080010953,0.013783986,0.17608236,0.010978682,0.06220594,0.0047900783,-0.068741067,-0.059780215,-0.99222859,0.14084388,0.059454107,0.0013792304,-0.98979954,0.21963818,-0.98064474,-0.93387513,-0.99865142,0.030164138,-0.99461314,-0.95755727,-0.87096774,-1.0,-0.99975375,-0.99999044,-0.99982631,-0.99906186,-0.99971504,-0.99868352,-0.99791517,-0.94502159,-0.99451226,-0.45896374,-0.74992473,-0.99998294,-0.99990123,-0.99970693,-0.99958795,-0.99942741,-0.99946777,-0.98875707,-0.99947501,-0.97809846,-0.940965,-0.96028002,-0.99171087,-0.18811424,0.059050193,STANDING,4
-0.071020265,0.55523038,-0.019936203,0.11990403,-0.063530911,0.30144563,-0.065422542,0.4751797,-0.31657371,-0.60019777,-0.18744325,0.036867792,0.022586365,0.654632,-0.37521967,-0.53185729,-0.25711043,-0.37523617,-0.12208028,-0.66206488,-0.088556266,-0.9736059,-0.96107538,-0.74193548,-0.69230769,-0.71892042,-0.99939989,-0.59931813,-0.6523721,-0.62862187,-0.79420364,-0.85358726,-0.6554713,-0.79430109,0.10851376,0.15516816,-0.97848688,-0.88630977,-0.72935646,-0.45179761,-0.83473829,-0.59095736,-0.64368572,-0.85893849,-0.11586955,0.56425003,-0.11099564,-0.64549807,-0.016101431,-0.16774458,WALKING,0
-0.19396931,0.1719843,-0.46184785,0.075064234,0.061078758,0.28996849,-0.58008322,-0.39997839,-0.15305807,0.25306571,0.001755609,-0.98318063,0.0083937848,-0.24136388,-0.021971501,-0.96851279,-0.10800468,-0.94800528,-0.70912735,-0.96958143,0.068823712,-0.98559785,-0.96594459,-0.5483871,-1.0,-0.99933993,-0.99997152,-0.99833113,-0.99579235,-0.99758089,-0.99605109,-0.99517271,-0.99328304,-0.9395158,-0.50553997,-0.31147143,-0.99990169,-0.99975723,-0.99908067,-0.99934078,-0.99938573,-0.99756702,-0.97517443,-0.99678505,-0.95928277,-0.82851565,-0.82368815,-0.93747802,-0.27235139,-0.058018004,STANDING,4
-0.18553445,0.26348057,-0.16353777,0.033520265,0.14789716,0.11041643,-0.16336519,0.14763371,-0.20649043,0.16715689,0.16411606,-0.7715937,-0.24008155,0.098795252,0.034328784,-0.7273693,-0.3797765,-0.93298599,-0.24493992,-0.61452068,-0.2165034,-0.89789614,-0.85308922,-0.87096774,-0.92307692,-0.93401303,-0.99798364,-0.96368887,-0.92560871,-0.9455685,-0.85474146,-0.84862311,-0.97207412,-0.94127727,-0.52170417,-0.59793061,-0.99988735,-0.9620311,-0.91794431,-0.92603871,-0.99210182,-0.93977639,-0.7948401,-0.93258052,-0.65633853,-0.001357533,-0.48159656,-0.98833685,-0.12345756,0.17783572,WALKING_UPSTAIRS,1
-0.10908152,-0.028402782,0.18178999,0.074917469,0.0091695287,0.14078343,0.24582443,0.43552166,-0.054043796,0.31348183,-0.045273565,-0.99793799,0.11510995,-0.092437246,0.29511376,-0.99935373,0.2510072,-0.98981025,-0.9956839,-0.99996416,0.19139144,-0.99986,-0.99123565,-1.0,-0.84615385,-0.99992971,-0.99999998,-0.99994144,-0.99987338,-0.99995333,-0.99996642,-0.99997438,-0.99691726,-0.99460465,-0.45594418,-0.66910624,-0.99999322,-0.99997642,-0.99993864,-0.99997825,-0.99981918,-0.9999629,-0.9942028,-0.99996606,-0.99431912,-1.0,-0.99738088,-0.99989679,0.44625581,0.058501568,STANDING,4
-0.040127246,0.42269064,-0.021927991,0.0044615122,0.058638785,0.17330272,-0.095614604,0.2279655,0.081827804,-0.25472748,-0.21459374,-0.169133,0.11899721,0.16820878,0.12041212,-0.79064475,-0.068088773,0.41466315,0.066294147,-0.20771931,0.27951702,-0.65750796,-0.85977743,-0.74193548,-0.69230769,-0.63274694,-0.96729014,-0.7319797,-0.63002127,-0.69190905,-0.75995619,-0.81685679,-0.18062626,-0.75312485,-0.10600801,-0.32982393,-0.9510276,-0.73331054,-0.56720758,-0.73062702,-0.5624496,-0.61162422,-0.78336865,-0.76204828,-0.17573262,0.53140965,-0.027912327,-0.75163246,0.21606164,0.42831849,WALKING,0
-0.09292978,0.70073509,-0.50816946,-0.24853637,0.62034416,0.50123296,-0.51311259,0.55562884,-0.672887,-0.18313689,-0.14094839,-0.72486434,-0.0023302725,0.29793115,0.15920681,-0.79513434,0.27479436,-0.070383444,-0.49790427,-0.7070474,0.028592159,-0.7317856,-0.8046547,-0.80645161,-0.92307692,-0.79156143,-0.806042,-0.87400283,-0.63999987,-0.8201362,-0.90641155,-0.86951221,-0.96117961,-0.92314148,-0.0032749713,-0.41653131,-0.9757247,-0.93632422,-0.80178261,-0.8494009,-0.97440897,-0.98955457,-0.81125193,-0.97507261,-0.31496782,0.37170843,-0.50335948,-0.83745615,0.16130657,0.30284618,WALKING_UPSTAIRS,1
-0.11075008,-0.14054155,0.25313077,0.084008201,0.003664932,0.02664033,0.32768034,0.35470075,0.0051522539,-0.070181267,-0.031635338,-0.99621458,0.31331632,-0.093998328,-0.049426812,-0.99733027,0.064382205,-0.98489804,-0.94248215,-0.99877261,-0.14957567,-0.99070514,-0.998446,-1.0,-0.53846154,-0.99995551,-0.99991005,-0.99987372,-0.99991963,-0.99989495,-0.99974569,-0.99982826,-0.9970214,-0.99752785,-0.56869332,-0.46893285,-0.99999959,-0.9999693,-0.99993384,-0.99991339,-0.9998712,-0.99959974,-0.99193226,-0.99986818,-0.99868876,-1.0,-0.96322187,-0.99508335,0.38896574,-0.012974518,LAYING,3
-0.029339182,-0.10102939,0.054458823,0.097062457,0.015139223,0.085393331,0.15558858,0.34678348,-0.18926481,0.18692111,-0.046464394,-0.99126924,-0.17798888,-0.10743315,0.35675264,-0.96990151,0.057781396,-0.97932312,-0.73868491,-0.97917959,-0.049632377,-0.98105752,-0.98286303,-1.0,-1.0,-0.99913806,-0.99931029,-0.99992795,-0.99977178,-0.99993476,-0.99900622,-0.99917574,-0.98850272,-0.99126466,-0.86245198,-0.11310719,-0.99997849,-0.99983379,-0.99881088,-0.99971198,-0.9980989,-0.99876466,-0.98653919,-0.99992863,-0.96800713,-0.940965,-0.87700538,-0.9860194,-0.3732856,0.05676133,LAYING,3
-0.09090272,0.19043693,-0.039043804,0.19422728,-0.31125963,0.16288314,-0.098601018,0.42178514,-0.055740802,-0.17834091,0.15345212,-0.4964653,-0.029885072,0.19613427,-0.015258554,-0.68392829,0.26092637,-0.30376405,-0.38212128,-0.77687257,0.053675418,-0.7436789,-0.49280115,-0.74193548,0.30769231,-0.85667673,-0.94946559,-0.48551905,-0.7800084,-0.54614299,-0.59856367,-0.58704371,-0.46847237,-0.040030666,-0.2000531,0.14076495,-0.95719124,-0.8708478,-0.74990357,-0.84786635,-0.85080723,-0.74753908,-0.72961401,-0.92208355,-0.19766188,0.52886532,-0.34552554,-0.79725505,0.13952542,-0.5515572,WALKING,0
-0.11353716,-0.081677384,0.34119365,0.078082152,0.0081278247,0.12204077,0.28479842,0.17525891,0.38810371,0.28006971,-0.042479775,-0.99929937,0.29754097,-0.018997676,0.42774883,-0.99625645,0.3422902,-0.98357454,-0.99610288,-0.9999657,-0.24291066,-0.99675094,-0.988224,-0.48387097,-0.15384615,-0.9999539,-0.99999575,-0.99993958,-0.99975603,-0.99990707,-0.99915277,-0.99929052,-0.98491596,-0.98133335,-0.3763072,-0.56537767,-0.99999871,-0.99997909,-0.99994345,-0.99991359,-0.99963098,-0.99893812,-0.99610961,-0.99998963,-0.99220968,-1.0,-0.99628911,-0.99585075,0.45398258,0.10527764,SITTING,5
-0.10688073,0.0023233857,-0.009844865,0.076668602,0.00069666187,0.32784875,0.0031973071,0.10895337,0.24702747,0.14264669,-0.040413202,-0.99682475,-0.12353825,-0.18422058,-0.011205765,-0.99281485,0.26449276,-0.9799809,-0.98658563,-0.99972199,0.091310171,-0.99795508,-0.99743698,-1.0,-1.0,-0.99990421,-0.9999987,-0.99978397,-0.99979706,-0.99978714,-0.99945478,-0.99962165,-0.98316377,-0.99646297,-0.56818908,-0.63405769,-0.9999786,-0.99996534,-0.99981446,-0.9998856,-0.99963632,-0.99915183,-0.99941806,-0.99999244,-0.98770255,-1.0,-0.99179891,-0.99622806,0.33238208,0.068985373,SITTING,5
-0.064910798,0.020144011,-0.49346997,-0.043307067,-0.30171335,-0.1650009,-0.5701789,-0.34323377,-0.16731805,0.053744,-0.18655998,-0.87394856,-0.14631134,0.045501571,0.36330733,-0.74296857,-0.13896563,-0.69917824,-0.36935847,-0.75573524,-0.14616377,-0.92660997,-0.9484401,-0.87096774,-0.92307692,-0.96559255,-0.98098331,-0.92856719,-0.83739769,-0.90603554,-0.9825482,-0.98705011,-0.93205104,-0.82406888,-0.38853248,-0.36668005,-0.99992311,-0.96540171,-0.95541956,-0.98317812,-0.98118363,-0.9708206,-0.8455676,-0.96872736,-0.61985248,0.049227212,-0.44762792,-0.94626961,-0.00065679826,-0.30096229,WALKING_UPSTAIRS,1
-0.10681994,0.030472418,0.19535177,0.078745903,-0.00013938184,0.061397735,0.19708151,0.077683671,0.080126178,0.20923355,-0.041267122,-0.98910773,0.11073669,-0.042616588,0.29602401,-0.97547042,0.025192424,-0.98560536,-0.97954196,-0.99917454,0.11113873,-0.99374098,-0.99523227,-1.0,-1.0,-0.9997649,-0.99999278,-0.99984519,-0.99934904,-0.99974866,-0.99981491,-0.99987412,-0.99933527,-0.97265347,-0.44054219,-0.43793831,-0.99998934,-0.99984759,-0.99972635,-0.9999165,-0.99939692,-0.99968546,-0.99949108,-0.99997887,-0.98378222,-1.0,-0.98452203,-0.99429204,-0.1017645,-0.007559919,LAYING,3
-0.1186022,0.65699841,-0.23618099,0.068250004,0.0393226,0.61402672,-0.23099771,-0.10645804,-0.20836086,0.023275108,-0.0029637741,-0.89060835,-0.28596876,0.13143554,-0.19114914,-0.98974035,-0.47670491,-0.96472737,-0.87326137,-0.99637459,-0.88507433,-0.99619944,-0.97483407,-1.0,-1.0,-0.99893632,-0.99999728,-0.99952606,-0.99973695,-0.9995453,-0.99851177,-0.99813833,-0.99241564,-0.89675478,-0.54961385,-0.64234716,-0.9994839,-0.99966572,-0.99886692,-0.99975049,-0.99864405,-0.9978183,-0.87490048,-0.99717388,-0.9241112,-0.66343944,-0.88030089,-0.93250459,-0.26234742,-0.029696687,LAYING,3
-0.10812301,0.056566781,0.18338154,0.075666914,0.01546384,0.24566857,-0.045376492,-0.19746941,-0.076429432,0.2612617,-0.039549642,-0.99368184,0.013487012,-0.17255119,0.35777901,-0.99428862,0.063498498,-0.99411162,-0.98804348,-0.99988784,0.44981151,-0.9952325,-0.97745726,-0.61290323,-0.46153846,-0.99980354,-0.99999662,-0.99956938,-0.99976619,-0.9995628,-0.99962637,-0.99966561,-0.99794909,-0.9930973,-0.47026664,-0.58843672,-0.9999866,-0.99994861,-0.99974168,-0.99988577,-0.99970411,-0.99960107,-0.99652036,-0.99999213,-0.98408866,-1.0,-0.98904758,-0.99360807,-0.11618752,0.27354872,LAYING,3
-0.077250913,0.36439372,-0.26845025,-0.048368123,0.19409053,0.35999103,-0.31414569,0.1761049,-0.34325732,-0.24927243,-0.23781577,-0.4926929,0.19817246,0.086531681,0.064851173,-0.59550388,0.077012338,-0.29005898,0.0037067445,-0.30742758,0.35369882,-0.82083392,-0.76035633,-0.74193548,-0.92307692,-0.75123117,-0.99165636,-0.88219817,-0.87223932,-0.81126854,-0.84563606,-0.84663496,-0.93787737,-0.8554041,-0.078904651,-0.60345435,-0.98128636,-0.94650875,-0.67841224,-0.79860899,-0.92049562,-0.80073882,-0.79215912,-0.86139161,-0.13879812,0.57575104,-0.15558562,-0.79562076,0.39260606,-0.43017728,WALKING_UPSTAIRS,1
-0.098209907,-0.028143231,-0.13720028,-0.082147303,-0.19866412,-0.024960608,-0.28776727,-0.26545254,-0.41569416,-0.15780115,-0.15788929,-0.61009851,-0.042871732,0.12585033,0.08772335,-0.52573691,-0.16827729,-0.30154759,-0.36388224,-0.71168082,0.24383452,-0.95449262,-0.6851216,-0.80645161,-0.92307692,-0.90225575,-0.9647925,-0.42109398,-0.74122544,-0.40252096,-0.81139488,-0.79648014,-0.85480983,-0.46633557,-0.40934204,-0.2337049,-0.9996721,-0.8243251,-0.72416804,-0.94822279,-0.94589527,-0.88037269,-0.85176141,-0.96709894,-0.26518752,0.50868492,-0.42066435,-0.79938213,-0.019177939,-0.5315502,WALKING,0
-0.30510394,0.11399905,-0.19612242,-0.21625351,-0.3276038,-0.020007422,-0.24608488,-0.035717862,-0.5659126,0.24359807,0.40347402,-0.56153413,0.10915762,-0.17330047,0.13056464,-0.26006714,0.08171708,-0.25037294,-0.39463088,-0.58806045,-0.066323445,-0.7779346,-0.73885748,-0.80645161,-0.76923077,-0.8847531,-0.89346799,-0.72433213,-0.53411836,-0.67978901,-0.92147253,-0.9236406,-0.56102026,-0.75906445,-0.28287407,-0.30196983,-0.99934203,-0.9507016,-0.86443369,-0.9436457,-0.87589156,-0.9424666,-0.4245691,-0.81131379,-0.55827304,0.073137435,-0.45042633,-0.83510219,0.45078744,-0.064102159,WALKING_UPSTAIRS,1
-0.10997036,-0.14890594,0.3158806,0.076062356,0.0078930545,0.13475878,0.34938442,0.45375603,0.17872358,0.26129758,-0.03936466,-0.99686069,-0.039158271,-0.075196816,0.27334137,-0.99710051,0.24924697,-0.98388017,-0.99398131,-0.99989177,0.18526035,-0.99889538,-0.99499059,-0.87096774,-0.38461538,-0.99986045,-0.9999998,-0.99987064,-0.99943853,-0.99980038,-0.99944033,-0.99960706,-0.99060969,-0.9873894,-0.52477685,-0.59451758,-0.99999769,-0.99985999,-0.99979594,-0.99957703,-0.99980536,-0.99911676,-0.99957161,-0.99999496,-0.98703446,-1.0,-0.99480961,-0.99597917,0.16001606,-0.011754705,SITTING,5
-0.10994888,0.47442481,-0.15488354,0.0845296,-0.49021706,0.18948864,-0.25030933,0.14013818,0.19897636,-0.00247803,-0.072196661,-0.73565174,-0.090976125,0.11468745,0.28615565,-0.55779862,-0.1396283,-0.67153058,-0.56903053,-0.84843149,0.1871316,-0.79511263,-0.88246417,-0.74193548,-0.92307692,-0.86239913,-0.99318567,-0.8503714,-0.59948526,-0.74633196,-0.95236404,-0.96400995,-0.90144033,-0.8593006,-0.23537447,-0.49833661,-0.95802127,-0.92256097,-0.85707797,-0.83449071,-0.94895052,-0.92398826,-0.9691986,-0.99057439,-0.36935234,0.25982413,-0.59785554,-0.840265,0.014131352,-0.40055479,WALKING,0
-0.10267337,0.16121172,0.073076059,0.071643049,0.0017562636,0.43990887,-0.19828308,0.024077928,-0.56143497,0.28091256,-0.035256265,-0.96696388,0.012093119,0.09527943,0.43503246,-0.99069881,0.42878711,-0.97377585,-0.95045225,-0.99860103,-0.40302722,-0.9940186,-0.9881389,0.41935484,-0.30769231,-0.99932545,-0.99999241,-0.99889385,-0.9985653,-0.99864869,-0.99966661,-0.99965331,-0.99484217,-0.94494187,-0.2426392,-0.26178623,-0.99997895,-0.99978329,-0.9991902,-0.99932557,-0.99865377,-0.99916598,-0.99172708,-0.99965129,-0.93899772,-0.82851565,-0.94472423,-0.98073101,0.038587695,0.09145391,SITTING,5
-0.13247553,-0.23447348,0.050452875,0.071588269,0.035282367,-0.082136282,0.11480424,0.099294995,0.012132155,0.10679558,-0.041006068,-0.99656389,0.2714543,-0.020366239,0.063550614,-0.99118606,0.14820971,-0.98736908,-0.98432579,-0.99972512,-0.084666501,-0.99924173,-0.99294643,-1.0,-1.0,-0.99990724,-0.99998566,-0.9996912,-0.99918373,-0.99964131,-0.99990529,-0.99991739,-0.98536762,-0.97818745,-0.24911062,-0.6276007,-0.999994,-0.9999417,-0.99991143,-0.99996893,-0.99977326,-0.99980639,-0.99170343,-0.99996396,-0.99488229,-1.0,-0.99170281,-0.99703482,0.37547627,0.017305187,LAYING,3
-0.12883223,0.20088955,-0.12447868,0.10735724,0.26570969,0.19513531,-0.23352843,0.038840285,-0.39227749,0.098680137,0.18545218,-0.6992576,-0.12412222,0.18466866,0.14640421,-0.41654215,-0.15299081,-0.48564244,-0.33010424,-0.68117901,0.059510584,-0.91093603,-0.99023505,-0.74193548,-0.92307692,-0.84769038,-0.99879772,-0.62826335,-0.72882685,-0.60899773,-0.95951631,-0.97090608,-0.78792993,-0.77335031,-0.22934516,-0.39828905,-0.99832294,-0.92280216,-0.54300393,-0.82729085,-0.89882198,-0.93354174,-0.87539421,-0.87430646,-0.22079322,0.53168444,-0.32746462,-0.96651146,-0.0084117931,-0.89274254,WALKING_DOWNSTAIRS,2
-0.10917847,-0.099984371,0.22284815,0.076154876,-0.0035042387,0.19768748,0.0018484287,-0.066899393,0.19739695,0.24712818,-0.036630709,-0.99724693,0.22500051,-0.19171808,0.23054949,-0.9935136,0.17805526,-0.99401203,-0.99106651,-0.99994141,0.17721808,-0.99912609,-0.99462344,-1.0,-0.92307692,-0.99987139,-0.99999941,-0.99968673,-0.99936482,-0.99959827,-0.99976545,-0.99982586,-0.97901495,-0.99059514,-0.5810532,-0.74111839,-0.99999549,-0.99995517,-0.99982978,-0.99967143,-0.999517,-0.99965628,-0.99722315,-0.99992908,-0.99724007,-1.0,-0.99206105,-0.99794601,0.15773658,-0.42082968,SITTING,5
-0.13314066,0.22788894,-0.48520601,0.056171533,-0.23286334,0.0050330872,-0.55516987,-0.10177792,-0.3962219,-0.26490428,-0.00039349557,-0.73165454,0.25120987,0.1998086,0.26714425,-0.87762598,0.23939093,-0.57967712,-0.21938251,-0.62767447,0.15593573,-0.79826578,-0.9618302,-0.80645161,-0.92307692,-0.92342595,-0.99393824,-0.9388472,-0.9225135,-0.9226501,-0.98176071,-0.98684729,-0.66682971,-0.90174121,0.020987228,-0.52691358,-0.9847499,-0.92105157,-0.88685768,-0.95052611,-0.97685289,-0.97540446,-0.937027,-0.98717716,-0.53991439,0.16058325,-0.37988809,-0.80300049,-0.049266854,0.79817697,WALKING_DOWNSTAIRS,2
-0.14039506,0.083464226,-0.21876836,0.024846968,-0.1669254,0.1443663,-0.25052592,0.1516852,-0.14961221,0.22506295,0.022309483,-0.54646564,0.3332224,-0.017698978,0.34102338,-0.83445026,0.0011560155,-0.60284921,-0.48205451,-0.83486062,-0.36894764,-0.80659145,-0.89879476,-0.80645161,-0.92307692,-0.7366454,-0.99074991,-0.53501856,-0.70107378,-0.55270206,-0.93248724,-0.94703965,-0.84447555,-0.9592868,-0.53618782,-0.3544942,-0.99242783,-0.83728489,-0.63323164,-0.84575298,-0.89761805,-0.8868997,-0.92756428,-0.93318109,-0.11464516,0.57447753,-0.48300738,-0.72059271,-0.17447023,-0.69535097,WALKING,0
-0.1535226,0.31508908,-0.17863078,-0.25946189,0.075006955,0.16270452,-0.2585517,0.025763892,0.078248014,-0.022301509,0.068952502,-0.40213663,0.36921173,0.15814399,0.12125226,-0.54813644,0.083098803,-0.44217997,-0.10624956,-0.52544252,-0.14078473,-0.65842749,-0.83705723,-0.80645161,-0.92307692,-0.62204868,-0.87398117,-0.84959801,-0.69203831,-0.79584945,-0.87195521,-0.90493157,-0.8514946,-0.55179436,-0.36038059,-0.29595085,-0.99425235,-0.83453538,-0.65068476,-0.92165397,-0.80391418,-0.78798084,-0.84508958,-0.6714953,-0.15284903,0.4115492,-0.1738316,-0.70159074,0.27621714,-0.38816078,WALKING_DOWNSTAIRS,2
