date,hour,PM10,PM2.5,ozone,temperature,precipitation,windspeed,humidity,visibility,count
2021-04-18,8,19,3,0.023,7.2,0,3.7,71,2000,80
2021-04-18,9,21,4,0.025,8.5,0,4,64,2000,133
2021-04-18,10,26,12,0.029,10.1,0,3.1,58,2000,176
2021-04-18,11,29,11,0.033,11.2,0,2.8,54,2000,270
2021-04-18,12,40,16,0.035,12.8,0,3,50,2000,348
2021-04-18,13,34,12,0.038,13.7,0,3.7,47,2000,467
2021-04-18,14,37,16,0.037,14.1,0,4.8,43,2000,604
2021-04-18,15,37,14,0.038,14.6,0,4.8,46,2000,592
2021-04-18,16,37,15,0.037,15.2,0,3.6,47,2000,654
2021-04-18,17,42,14,0.037,14.8,0,4.4,46,2000,530
2021-04-18,18,45,18,0.039,13.6,0,4,53,2000,384
2021-04-18,19,40,19,0.037,11.9,0,4.5,62,2000,266
2021-04-18,20,37,19,0.034,10.6,0,3.5,69,2000,227
2021-04-18,21,34,17,0.032,9.9,0,2,71,2000,229
2021-04-18,22,34,18,0.031,9.2,0,2.5,76,2000,156
2021-04-18,23,32,18,0.027,8.6,0,1.6,75,2000,77
2021-04-19,0,29,17,0.027,7.9,0,0.8,76,2000,43
2021-04-19,1,31,17,0.032,7.3,0,0.5,77,2000,26
2021-04-19,2,29,15,0.034,6.8,0,1.6,78,2000,24
2021-04-19,3,32,21,0.03,6.7,0,1.3,80,1897,16
2021-04-19,4,31,22,0.027,6.6,0,0.5,83,1537,9
2021-04-19,5,33,23,0.023,6.3,0,1,86,1212,27
2021-04-19,6,36,26,0.018,5.8,0,1.8,86,1098,71
2021-04-19,7,35,25,0.018,6.1,0,1.8,87,1155,187
2021-04-19,8,36,21,0.025,8.2,0,1,81,1483,335
2021-04-19,9,42,18,0.029,10.6,0,1.8,67,1958,230
2021-04-19,10,39,19,0.036,13.2,0,2.3,61,2000,145
2021-04-19,11,37,15,0.043,14.9,0,3.2,55,2000,242
2021-04-19,12,42,17,0.047,16.3,0,4.2,49,2000,229
2021-04-19,13,44,17,0.053,17.6,0,4,46,2000,264
2021-04-19,14,48,20,0.056,18.6,0,2.9,45,2000,280
2021-04-19,15,49,18,0.054,19,0,4.6,45,2000,309
2021-04-19,16,53,20,0.052,18.4,0,4.3,48,2000,366
2021-04-19,17,49,19,0.051,17.4,0,4.1,50,2000,529
2021-04-19,18,49,19,0.049,16.4,0,3.7,52,2000,802
2021-04-19,19,45,20,0.044,14.6,0,2.9,59,2000,504
2021-04-19,20,47,22,0.049,13.2,0,3.7,66,2000,312
2021-04-19,21,45,21,0.046,12.2,0,3.3,69,2000,304
2021-04-19,22,48,22,0.043,11.6,0,2.5,71,2000,237
2021-04-19,23,47,23,0.041,11,0,2,73,1970,127
2021-04-20,0,49,25,0.042,10.5,0,1.6,74,1744,64
2021-04-20,1,49,29,0.038,10.2,0,1.1,76,1673,34
2021-04-20,2,48,31,0.037,9.8,0,0.5,79,1521,20
2021-04-20,3,45,28,0.033,9.5,0,0.6,81,1412,16
2021-04-20,4,45,30,0.028,8.9,0,0.2,84,1240,13
2021-04-20,5,46,32,0.016,8.6,0,0.2,86,1002,30
2021-04-20,6,49,37,0.007,8.3,0,1.6,88,822,90
2021-04-20,7,51,38,0.017,8.4,0,1.9,89,800,203
2021-04-20,8,56,39,0.027,10.5,0,1.9,82,870,347
2021-04-20,9,59,32,0.045,13.3,0,1.7,69,1327,242
2021-04-20,10,72,37,0.06,15.6,0,1.6,60,1359,174
2021-04-20,11,74,36,0.065,17.7,0,1.5,48,1555,236
2021-04-20,12,81,43,0.067,19.4,0,2.7,43,1577,288
2021-04-20,13,85,47,0.07,20.6,0,2.8,38,1605,268
2021-04-20,14,89,47,0.077,21.5,0,2.5,39,1307,280
2021-04-20,15,73,38,0.072,21.6,0,3.5,35,1538,299
2021-04-20,16,60,25,0.06,21.8,0,3.3,36,1833,336
2021-04-20,17,42,18,0.046,20.3,0,4,34,2000,489
2021-04-20,18,39,15,0.042,18.3,0,3.5,33,2000,855
2021-04-20,19,33,15,0.038,16.4,0,2.7,30,2000,449
2021-04-20,20,37,17,0.028,15.5,0,1.1,37,2000,360
2021-04-20,21,38,19,0.026,14.7,0,2.4,42,2000,352
2021-04-20,22,43,19,0.019,14,0,0.2,45,2000,281
2021-04-20,23,41,20,0.012,13.3,0,0.8,46,2000,111
2021-04-21,0,45,25,0.005,12.9,0,1,50,2000,64
2021-04-21,1,43,22,0.004,12.4,0,0.7,56,2000,46
2021-04-21,2,47,25,0.005,11.9,0,0,59,2000,11
2021-04-21,3,41,24,0.009,11.7,0,1.8,58,2000,21
2021-04-21,4,43,25,0.008,11.1,0,1.8,60,2000,23
2021-04-21,5,44,25,0.004,10.9,0,0.7,62,2000,30
2021-04-21,6,48,27,0.003,10.4,0,1.8,65,2000,83
2021-04-21,7,49,26,0.007,10.4,0,1.1,65,2000,197
2021-04-21,8,59,31,0.014,12.7,0,2.2,60,1955,387
2021-04-21,9,65,34,0.019,15.6,0,0.6,52,1816,233
2021-04-21,10,71,41,0.04,18.8,0,1.8,42,1760,176
2021-04-21,11,78,36,0.06,21.1,0,2,36,1763,201
2021-04-21,12,86,36,0.064,23.1,0,1.7,33,1922,278
2021-04-21,13,83,42,0.06,24.7,0,2.2,32,1727,268
2021-04-21,14,90,49,0.068,26.4,0,2.1,26,1834,247
2021-04-21,15,84,43,0.07,27.6,0,1.3,25,1994,248
2021-04-21,16,75,38,0.071,28.1,0,1.8,25,1867,320
2021-04-21,17,84,42,0.071,27.8,0,1.5,23,2000,588
2021-04-21,18,104,59,0.057,26.1,0,2.7,30,1395,829
2021-04-21,19,99,57,0.061,24.1,0,2.5,37,1155,521
2021-04-21,20,98,52,0.068,22.7,0,2.1,40,1275,377
2021-04-21,21,87,40,0.071,21.1,0,4.1,39,1932,384
2021-04-21,22,92,44,0.066,19.8,0,3.6,42,1735,314
2021-04-21,23,79,44,0.061,18.7,0,2.6,44,1499,122
2021-04-22,0,80,50,0.057,17.3,0,2.7,43,1617,87
2021-04-22,1,62,40,0.06,16.8,0,1.5,43,1728,64
2021-04-22,2,60,39,0.065,16.5,0,2.4,42,1881,21
2021-04-22,3,59,37,0.06,16.1,0,2.9,44,1950,29
2021-04-22,4,62,35,0.058,16.7,0,4.1,45,1834,15
2021-04-22,5,70,38,0.045,16.9,0,2.7,49,1896,29
2021-04-22,6,74,41,0.04,16.4,0,1.5,48,1752,81
2021-04-22,7,70,38,0.02,16.3,0,2.2,52,1781,186
2021-04-22,8,77,43,0.032,17.3,0,1.9,53,1545,348
2021-04-22,9,76,41,0.04,19,0,3.2,46,1478,214
2021-04-22,10,74,42,0.046,20.6,0,3.4,43,1583,167
2021-04-22,11,76,39,0.065,22.7,0,1.7,38,1623,228
2021-04-22,12,75,43,0.077,24.7,0,2,34,1498,233
2021-04-22,13,63,35,0.074,26.2,0,1.6,30,1529,253
2021-04-22,14,50,25,0.068,27.5,0,2.5,22,1774,265
2021-04-22,15,44,24,0.071,27.4,0,2.5,23,2000,285
2021-04-22,16,50,28,0.069,26.4,0,2.9,25,2000,358
2021-04-22,17,70,39,0.061,25.4,0,2.3,28,2000,512
2021-04-22,18,61,30,0.057,23.7,0,4.2,30,2000,698
2021-04-22,19,50,29,0.054,22.8,0,3.2,30,2000,456
2021-04-22,20,52,35,0.046,22,0,1.2,33,2000,364
2021-04-22,21,61,34,0.055,21.2,0,2.2,35,2000,413
2021-04-22,22,69,38,0.065,20.3,0,3.1,36,2000,294
2021-04-22,23,56,34,0.061,18.8,0,3.2,42,1838,150
2021-04-23,0,59,32,0.057,18.4,0,1.1,43,2000,89
2021-04-23,1,52,30,0.05,18,0,2.5,45,2000,49
2021-04-23,2,53,31,0.042,18.3,0,2.9,44,2000,29
2021-04-23,3,53,31,0.04,17.9,0,0.7,45,2000,24
2021-04-23,4,64,35,0.048,17.8,0,3.9,50,2000,16
2021-04-23,5,58,33,0.04,17.2,0,2.1,53,2000,27
2021-04-23,6,56,32,0.036,17.4,0,1.2,51,2000,68
2021-04-23,7,45,25,0.039,17.1,0,3.2,58,2000,162
2021-04-23,8,39,21,0.039,17.6,0,2.8,58,2000,341
2021-04-23,9,43,23,0.037,17.7,0,4.2,58,2000,204
2021-04-23,10,44,24,0.039,18.2,0,2.9,57,2000,169
2021-04-23,11,,,,20.5,0,4.4,42,2000,261
2021-04-23,12,,,,20.6,0,4.4,32,2000,258
2021-04-23,13,,,,20.6,0,4,33,2000,236
2021-04-23,14,25,15,0.04,21.7,0,3.9,33,2000,244
2021-04-23,15,29,17,0.04,21.5,0,5.4,31,2000,298
2021-04-23,16,23,13,0.037,21.2,0,4,32,2000,363
2021-04-23,17,24,13,0.035,21.1,0,3.9,33,2000,493
2021-04-23,18,20,14,0.035,20.5,0,3.1,34,2000,692
2021-04-23,19,25,14,0.032,19.9,0,2.1,35,2000,434
2021-04-23,20,27,16,0.031,19.2,0,2.4,37,2000,363
2021-04-23,21,23,13,0.033,18.7,0,2.9,39,2000,333
2021-04-23,22,20,11,0.034,18.4,0,3.5,41,2000,355
2021-04-23,23,18,9,0.033,17.9,0,4,42,2000,165
2021-04-24,0,15,9,0.033,17.6,0,2.9,41,2000,115
2021-04-24,1,16,8,0.036,17.2,0,2.3,41,2000,56
2021-04-24,2,18,10,0.032,16.7,0,2.3,42,2000,46
2021-04-24,3,19,8,0.038,16.4,0,4.8,45,2000,24
2021-04-24,4,17,11,0.038,15.9,0,3.9,41,2000,19
2021-04-24,5,15,8,0.036,15.7,0,3.2,40,2000,23
2021-04-24,6,17,9,0.035,15.5,0,3.1,40,2000,31
2021-04-24,7,17,9,0.033,15.5,0,3,40,2000,66
2021-04-24,8,20,11,0.035,15.9,0,2.3,39,2000,124
2021-04-24,9,19,8,0.036,17.2,0,2.7,35,2000,154
2021-04-24,10,20,9,0.038,18.6,0,2.5,32,2000,205
2021-04-24,11,20,8,0.04,20.1,0,2.2,26,2000,267
2021-04-24,12,22,10,0.041,21,0,1.3,26,2000,328
2021-04-24,13,22,9,0.037,20.8,0,4.2,29,2000,364
2021-04-24,14,28,11,0.042,20.6,0,3.9,30,2000,418
2021-04-24,15,27,10,0.04,21.7,0,3.6,37,2000,450
2021-04-24,16,28,12,0.04,22,0,1.2,37,2000,548
2021-04-24,17,23,9,0.039,20.9,0,3.1,41,2000,585
2021-04-24,18,19,14,0.036,21.1,0,2.9,41,2000,570
2021-04-24,19,30,15,0.03,19.9,0,2.9,46,2000,401
2021-04-24,20,35,18,0.027,18.8,0,1.4,49,2000,355
2021-04-24,21,30,15,0.03,17.8,0,2.2,55,2000,343
2021-04-24,22,27,14,0.03,16.7,0,3.2,60,2000,301
2021-04-24,23,23,12,0.031,15.7,0,2.7,65,2000,183
2021-04-25,0,22,13,0.026,15.3,0,0.4,65,2000,119
2021-04-25,1,25,14,0.021,14.6,0,1.3,68,2000,57
2021-04-25,2,24,16,0.02,14.1,0,2.3,73,2000,40
2021-04-25,3,25,16,0.017,13.8,0,2.5,74,2000,20
2021-04-25,4,29,18,0.016,13.3,0,1.9,75,2000,10
2021-04-25,5,26,15,0.023,12.6,0,2.2,76,2000,13
2021-04-25,6,29,15,0.031,13,0,3.4,70,2000,35
2021-04-25,7,25,11,0.035,13.8,0,4.4,68,2000,61
2021-04-25,8,27,13,0.037,15.4,0,5.2,64,2000,72
2021-04-25,9,27,11,0.038,17.1,0,4.9,56,2000,161
2021-04-25,10,19,8,0.04,18.6,0,4.7,51,2000,207
2021-04-25,11,19,8,0.041,19.6,0,4.6,45,2000,246
2021-04-25,12,20,5,0.043,20.7,0,3.8,41,2000,405
2021-04-25,13,18,8,0.044,21.6,0,3.2,37,2000,469
2021-04-25,14,21,9,0.046,22.5,0,3.7,35,2000,545
2021-04-25,15,19,9,0.048,23.1,0,2.1,33,2000,679
2021-04-25,16,17,9,0.048,23.5,0,1.3,31,2000,688
2021-04-25,17,21,11,0.046,23.9,0,2.4,32,2000,655
2021-04-25,18,23,11,0.039,23.1,0,1.9,35,2000,606
2021-04-25,19,20,10,0.035,21.6,0,2.7,38,2000,498
2021-04-25,20,23,10,0.027,19.9,0,2.7,40,2000,411
2021-04-25,21,23,11,0.018,18.8,0,1.4,42,2000,324
2021-04-25,22,24,11,0.006,17.5,0,1.8,43,2000,255
2021-04-25,23,25,12,0.008,16.5,0,1.7,47,2000,139
2021-04-26,0,23,11,0.022,15.6,0,2.3,49,2000,72
2021-04-26,1,19,9,0.027,15.1,0,2.4,49,2000,42
2021-04-26,2,19,10,0.031,15.1,0,2.8,52,1987,26
2021-04-26,3,17,7,0.036,14.5,0,2.3,51,2000,19
2021-04-26,4,20,9,0.035,13.6,0,2.5,51,2000,10
2021-04-26,5,14,6,0.034,12.9,0,2.7,52,2000,21
2021-04-26,6,13,4,0.031,12.4,0,2.4,48,2000,83
2021-04-26,7,17,3,0.03,12.6,0,2.6,42,2000,203
2021-04-26,8,22,3,0.033,14.4,0,2.6,34,2000,351
2021-04-26,9,20,6,0.036,16,0,1.9,30,2000,235
2021-04-26,10,27,13,0.04,17.4,0,3.3,32,2000,173
2021-04-26,11,32,14,0.042,17.7,0,3.3,48,2000,218
2021-04-26,12,41,14,0.043,18.3,0,3.3,55,2000,271
2021-04-26,13,35,15,0.049,19.8,0,2.8,50,2000,268
2021-04-26,14,42,17,0.054,20.2,0,3.3,48,2000,262
2021-04-26,15,32,18,0.051,20,0,2.7,48,2000,266
2021-04-26,16,32,14,0.049,19.8,0,3.3,49,2000,366
2021-04-26,17,28,11,0.044,18.9,0,3.7,51,2000,534
2021-04-26,18,27,13,0.04,18.7,0,3.2,47,2000,888
2021-04-26,19,27,13,0.038,17.5,0,3.2,50,2000,560
2021-04-26,20,31,14,0.03,16.6,0,2.2,55,2000,389
2021-04-26,21,41,19,0.027,16.2,0,1.8,60,2000,373
2021-04-26,22,34,19,0.03,15.3,0,1.7,71,2000,270
2021-04-26,23,32,17,0.033,14.4,0,2.4,76,2000,155
2021-04-27,0,28,14,0.041,13.8,0,0.2,75,2000,156
2021-04-27,1,27,14,0.038,13.2,0,1.8,75,2000,114
2021-04-27,2,29,15,0.031,13,0,0.8,77,2000,64
2021-04-27,3,27,15,0.029,13,0,0.6,75,2000,34
2021-04-27,4,27,16,0.031,12.6,0,2.1,69,2000,30
2021-04-27,5,26,15,0.029,12.6,0,1.9,66,2000,66
2021-04-27,6,22,8,0.025,12.6,0,0.7,65,2000,150
2021-04-27,7,21,9,0.027,13.1,0,0.8,64,2000,324
2021-04-27,8,22,10,0.029,13.7,0,1.4,62,2000,744
2021-04-27,9,24,8,0.029,14.3,0,1.1,58,2000,438
2021-04-27,10,28,9,0.035,15.6,0,2.3,55,2000,324
2021-04-27,11,29,10,0.035,16.6,0,1,53,2000,498
2021-04-27,12,28,15,0.038,17.1,0,2.6,50,2000,550
2021-04-27,13,36,17,0.046,18.4,0,2.3,46,2000,494
2021-04-27,14,36,21,0.051,19.2,0,3,44,2000,516
2021-04-27,15,34,19,0.048,19.6,0,2.9,39,2000,568
2021-04-27,16,36,15,0.041,18.2,0,4.4,47,1966,670
2021-04-27,17,26,10,0.039,17.2,0,3.4,51,2000,609
2021-04-27,18,23,11,0.037,16.5,0,4.2,52,2000,624
2021-04-27,19,20,8,0.036,15.8,0,4,58,2000,391
2021-04-27,20,24,9,0.035,15.5,0,2.6,62,2000,292
2021-04-27,21,23,9,0.032,15.4,0,3.1,72,1797,197
2021-04-27,22,20,10,0.033,15.3,0,3.5,72,2000,186
2021-04-27,23,22,10,0.033,15,0,3.5,76,2000,66
2021-04-28,0,24,11,0.029,14.4,1,3.4,88,262,8
2021-04-28,1,23,12,0.032,13.7,1,4.6,94,816,38
2021-04-28,2,31,19,0.033,13.4,0,2.8,95,492,28
2021-04-28,3,39,20,0.034,12.9,0,2.9,90,751,12
2021-04-28,4,43,18,0.034,12.3,0,2.4,88,896,22
2021-04-28,5,46,22,0.033,11.8,0,2.2,87,856,40
2021-04-28,6,58,29,0.026,11.3,0,1.5,88,746,126
2021-04-28,7,62,34,0.025,11.4,0,2.9,88,669,356
2021-04-28,8,70,35,0.026,11.9,0,3.4,86,663,706
2021-04-28,9,74,34,0.025,12.9,0,1.8,81,733,452
2021-04-28,10,72,34,0.026,13.7,0,2.2,76,817,302
2021-04-28,11,71,29,0.035,14.9,0,2.7,72,990,450
2021-04-28,12,78,28,0.041,16.6,0,2.6,66,1247,468
2021-04-28,13,69,26,0.041,17.3,0,3.1,56,1711,498
2021-04-28,14,75,25,0.041,17.9,0,2.8,54,1911,490
2021-04-28,15,68,19,0.041,17.8,0,3.7,44,2000,552
2021-04-28,16,57,18,0.04,17.7,0,2.4,43,2000,714
2021-04-28,17,53,15,0.037,17.1,0,3,42,2000,1126
2021-04-28,18,49,15,0.033,17.2,0,3,40,2000,1600
2021-04-28,19,39,14,0.028,16.1,0,1.6,37,2000,976
2021-04-28,20,46,20,0.018,14.8,0,0.9,44,2000,804
2021-04-28,21,55,22,0.016,14.2,0,0.3,48,2000,612
2021-04-28,22,59,25,0.005,13.9,0,1.2,52,2000,592
2021-04-28,23,72,27,0.004,14,0,1.7,53,2000,236
2021-04-29,0,71,28,0.007,13.4,0,1.4,56,2000,77
2021-04-29,1,78,26,0.017,12.6,0,0.5,58,2000,43
2021-04-29,2,79,29,0.006,11.9,0,1.1,58,2000,32
2021-04-29,3,63,22,0.007,11.7,0,1.3,62,2000,24
2021-04-29,4,58,20,0.002,11.4,0,2.4,63,2000,20
2021-04-29,5,43,17,0.003,11.2,0,2.3,62,2000,24
2021-04-29,6,47,17,0.004,11,0,2.1,63,2000,71
2021-04-29,7,46,15,0.012,11.6,0,2.6,61,2000,198
2021-04-29,8,48,18,0.013,13,0,2.8,60,2000,307
2021-04-29,9,56,17,0.022,13.1,0,2.5,58,2000,150
2021-04-29,10,74,18,0.046,14.7,0,4.7,51,2000,64
2021-04-29,11,70,17,0.047,14.9,0,2.8,49,2000,171
2021-04-29,12,74,19,0.045,16.1,0,3.1,42,2000,196
2021-04-29,13,80,20,0.048,16.9,0,2.3,43,2000,212
2021-04-29,14,78,19,0.051,18.7,0,3.1,40,2000,239
2021-04-29,15,72,22,0.053,19.2,0,1.9,37,2000,327
2021-04-29,16,65,22,0.055,19.7,0,2.5,35,2000,334
2021-04-29,17,68,21,0.051,19.6,0,1,35,2000,522
2021-04-29,18,72,20,0.047,18.7,0,1.5,35,2000,695
2021-04-29,19,73,22,0.047,17.6,0,3.7,39,2000,460
2021-04-29,20,79,26,0.041,16.5,0,2.5,43,2000,330
2021-04-29,21,77,24,0.041,15.7,0,2.2,50,2000,282
2021-04-29,22,61,22,0.048,15.5,0,3.3,51,2000,175
2021-04-29,23,39,17,0.043,12.6,1,3.4,77,600,3
2021-04-30,0,30,14,0.043,11.5,1,1.4,86,394,8
2021-04-30,1,23,10,0.046,11.2,1,2.1,91,562,3
2021-04-30,3,18,9,0.048,9.4,1,4.2,89,791,1
2021-04-30,5,12,6,0.044,8.8,1,1.2,93,614,3
2021-04-30,6,12,6,0.038,8.9,1,2.4,93,1765,9
2021-04-30,7,12,5,0.031,8.9,1,2,95,1419,57
2021-04-30,8,14,6,0.031,9.1,0,2.2,93,1927,142
2021-04-30,9,13,5,0.033,9.9,0,1.9,90,1966,155
2021-04-30,10,19,7,0.032,11.2,0,1.5,83,2000,147
2021-04-30,11,16,9,0.032,12.7,0,2.2,73,2000,198
2021-04-30,12,18,11,0.032,14.1,0,2.1,67,2000,235
2021-04-30,13,18,11,0.045,13.6,0,3,69,2000,196
2021-04-30,14,35,17,0.04,13.8,0,2.8,71,2000,234
2021-04-30,15,46,19,0.042,12.6,0,4.2,75,1989,172
2021-04-30,16,59,22,0.045,13.2,0,2.1,75,1580,265
2021-04-30,17,58,25,0.041,13.2,0,3.4,73,1575,398
2021-04-30,18,63,31,0.035,12.7,0,4,78,1154,557
2021-04-30,19,70,33,0.035,12.3,0,2.3,78,821,362
2021-04-30,20,68,33,0.031,11.9,0,3,81,780,253
2021-04-30,21,41,18,0.034,11.7,0,2.1,81,901,215
2021-04-30,22,23,10,0.033,11.3,0,2.2,82,1947,223
2021-04-30,23,23,11,0.03,11,0,1.6,83,1953,111
2021-05-01,0,24,11,0.026,10.8,0,0.3,81,1959,86
2021-05-01,1,22,11,0.034,10.8,0,2.3,83,1673,55
2021-05-01,2,29,16,0.032,10.5,0,1.8,82,1762,30
2021-05-01,3,36,25,0.027,10.2,0,1.9,82,1134,27
2021-05-01,4,31,22,0.028,10.2,0,2,83,913,5
2021-05-01,5,27,17,0.03,9.9,0,2,90,577,9
2021-05-01,6,24,15,0.031,9.6,1,2.4,90,730,21
2021-05-01,7,20,9,0.028,9.8,0,2.4,90,809,18
2021-05-01,8,20,11,0.032,10.4,1,1.6,89,1228,66
2021-05-01,9,22,9,0.036,11.2,0,3.1,76,2000,98
2021-05-01,10,24,9,0.038,11.1,0,3,79,1992,160
2021-05-01,11,29,9,0.04,12,0,1.8,65,2000,186
2021-05-01,12,29,11,0.04,13.5,0,3.6,50,2000,246
2021-05-01,13,29,12,0.041,15.2,0,3.4,49,2000,206
2021-05-01,14,28,17,0.035,11.7,1,1.3,66,1436,39
2021-05-01,15,18,10,0.034,9.3,1,4.2,86,442,16
2021-05-01,16,12,5,0.034,10,1,3.6,87,1752,22
2021-05-01,17,12,5,0.032,10.4,1,3,84,2000,25
2021-05-01,18,12,7,0.03,9.9,0,3,84,2000,70
2021-05-01,19,12,5,0.032,9.8,0,3.2,78,2000,92
2021-05-01,20,11,8,0.03,9.7,0,2.9,78,2000,59
2021-05-01,21,12,7,0.027,9.2,0,1.5,87,1736,44
2021-05-01,22,8,6,0.026,8.8,1,2.7,91,2000,25
2021-05-01,23,6,2,0.029,8.6,1,2.6,92,2000,9
2021-05-02,0,3,1,0.032,8.5,1,2.1,91,1993,7
2021-05-02,1,4,1,0.03,7.8,1,3.8,93,1270,4
2021-05-02,2,5,1,0.031,7.8,1,3.2,96,2000,9
2021-05-02,3,3,1,0.03,7.8,0,3.9,93,2000,10
2021-05-02,4,5,2,0.029,7.9,0,3.4,92,2000,10
2021-05-02,5,3,1,0.027,7.6,0,2.7,92,2000,11
2021-05-02,6,4,4,0.024,7.4,0,2.2,90,2000,20
2021-05-02,7,3,1,0.025,7.6,0,1.1,89,2000,34
2021-05-02,8,5,1,0.029,8.6,0,2.3,85,2000,56
2021-05-02,9,8,2,0.033,10.5,0,1.4,78,2000,129
2021-05-02,10,16,5,0.035,12.3,0,3.4,69,2000,180
2021-05-02,11,17,6,0.039,14,0,3.8,59,2000,280
2021-05-02,12,19,7,0.041,15.6,0,3.2,53,2000,348
2021-05-02,13,20,6,0.042,17,0,2.7,50,2000,453
2021-05-02,14,21,8,0.043,17.9,0,3.1,46,2000,594
2021-05-02,15,20,9,0.044,18.5,0,3.7,46,2000,698
2021-05-02,16,24,8,0.042,18.4,0,3.8,52,2000,703
2021-05-02,17,18,5,0.041,17.8,0,4.3,46,2000,686
2021-05-02,18,14,6,0.038,16.1,0,5.2,46,2000,595
2021-05-02,19,19,8,0.031,14.8,0,3.3,54,2000,431
2021-05-02,20,27,12,0.029,13.4,0,2.7,57,2000,325
2021-05-02,21,24,11,0.028,12.6,0,3,64,2000,267
2021-05-02,22,25,12,0.028,11.9,0,2.4,67,2000,168
2021-05-02,23,22,12,0.024,11.3,0,2.6,68,2000,99
2021-05-03,0,25,17,0.025,10.8,0,2.5,73,2000,72
2021-05-03,1,28,19,0.026,10.2,0,1.5,78,2000,31
2021-05-03,2,29,19,0.027,9.5,0,1.8,83,1631,26
2021-05-03,3,27,18,0.028,9,0,1,83,1571,12
2021-05-03,4,28,20,0.027,8.9,0,1.5,84,1571,11
2021-05-03,5,27,18,0.022,8.8,0,1.5,85,1555,31
2021-05-03,6,30,20,0.016,8.4,0,1,86,1591,85
2021-05-03,7,33,19,0.022,8.8,0,0.7,85,1770,187
2021-05-03,8,36,22,0.025,10.9,0,1.2,78,1824,377
2021-05-03,9,39,21,0.034,12.8,0,1.5,65,2000,233
2021-05-03,10,41,21,0.036,14.5,0,2.4,57,2000,160
2021-05-03,11,36,17,0.043,16.2,0,2.6,48,2000,237
2021-05-03,12,35,21,0.05,17.9,0,2.2,39,2000,284
2021-05-03,13,24,6,0.055,18.8,0,3.3,33,2000,277
2021-05-03,14,41,17,0.059,19.4,0,2.9,32,2000,289
2021-05-03,15,31,18,0.057,19.8,0,3,32,2000,295
2021-05-03,16,21,15,0.055,19.8,0,3.8,30,2000,392
2021-05-03,17,24,12,0.046,19.5,0,3.7,36,2000,607
2021-05-03,18,18,12,0.042,17.9,0,2.9,41,2000,827
2021-05-03,19,20,10,0.031,16.6,0,3.2,44,2000,538
2021-05-03,20,30,12,0.027,15.2,0,2.1,49,2000,364
2021-05-03,21,30,14,0.028,14.2,0,2.1,51,2000,371
2021-05-03,22,29,14,0.022,13.5,0,1.8,54,2000,271
2021-05-03,23,26,12,0.025,12.9,0,1.9,60,2000,130
2021-05-04,0,20,5,0.029,12.5,0,1.7,54,2000,85
2021-05-04,1,13,7,0.031,12.2,0,0.6,56,2000,48
2021-05-04,2,12,9,0.031,12,0,1.2,62,2000,32
2021-05-04,3,16,8,0.021,11.4,0,1.7,64,2000,15
2021-05-04,4,20,11,0.019,11.5,0,1.9,65,2000,15
2021-05-04,5,18,9,0.022,11.8,0,2.6,66,2000,26
2021-05-04,6,18,11,0.019,12.4,0,2.3,63,2000,65
2021-05-04,7,19,10,0.018,12.6,0,2.2,63,2000,60
2021-05-04,8,22,12,0.019,12.5,1,2.6,72,2000,110
2021-05-04,9,23,13,0.018,12.7,0,3.1,74,1892,16
2021-05-04,10,29,12,0.013,12.1,1,2.5,85,1571,43
2021-05-04,11,,,,12.7,0,2.9,86,1947,81
2021-05-04,12,,,,13.8,0,2.2,82,1943,109
2021-05-04,13,32,29,0.011,15.2,0,2.7,77,1984,125
2021-05-04,14,33,25,0.008,15.3,0,2.6,77,1996,30
2021-05-04,15,39,23,0.006,14.8,1,1.6,88,230,7
2021-05-04,16,,22,0.006,14.6,1,2.1,92,348,13
2021-05-04,17,42,21,0.004,15.3,1,1.6,95,300,58
2021-05-04,18,38,26,0.003,15.5,1,1.2,95,392,39
2021-05-04,19,45,31,0.002,15.7,1,1.3,94,392,12
2021-05-04,20,47,35,0.003,15.8,1,1.3,97,131,1
2021-05-04,21,26,18,0.008,15.8,1,0.9,98,61,2
2021-05-04,22,5,2,0.019,14.7,1,4.2,98,243,3
2021-05-04,23,3,1,0.024,14.3,1,3.6,100,298,4
2021-05-05,0,16,5,0.03,13.9,1,2.8,97,608,19
2021-05-05,1,23,6,0.03,13.6,1,1.9,91,2000,25
2021-05-05,2,8,3,0.034,13.5,0,3.4,95,2000,17
2021-05-05,3,11,3,0.033,12.5,0,3.2,91,2000,21
2021-05-05,4,9,4,0.03,11.8,0,3.4,91,2000,10
2021-05-05,5,12,5,0.029,10.9,0,2.7,91,2000,18
2021-05-05,6,16,6,0.023,10.5,0,3.3,92,2000,40
2021-05-05,7,14,6,0.03,10.8,0,2.7,91,2000,53
2021-05-05,8,14,6,0.034,12,0,3.5,87,2000,88
2021-05-05,9,29,9,0.038,12.7,0,3.8,83,2000,128
2021-05-05,10,45,14,0.041,13.8,0,4.5,72,2000,200
2021-05-05,11,46,13,0.042,15,0,4.4,65,2000,312
2021-05-05,12,47,13,0.044,17,0,4.6,56,2000,389
2021-05-05,13,47,12,0.043,17.4,0,5.5,50,2000,559
2021-05-05,14,54,9,0.039,17.9,0,5.3,46,2000,653
2021-05-05,15,65,9,0.037,18,0,5.4,38,2000,762
2021-05-05,16,61,10,0.034,18.2,0,5.4,35,2000,787
2021-05-05,17,60,10,0.034,17.7,0,5.5,33,2000,708
